place_id,market,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJzXGkEOs2aDQRkyoAAMLqgWs,TW,達利自家烘焙咖啡館,"No. 37號, Jianguo St, Wenhua Village, Zhubei City, Hsinchu County, 30259",24.8324282,121.0123538,https://maps.google.com/?cid=7746730952998529683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,pastry_shop,dessert_shop,bakery,confectionery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,217,coffee roaster,TW_Hsinchu
ChIJD4th_sQbbjQRGV_E_42-J84,TW,依賴咖啡鼎中旗艦店｜精品咖啡｜手作甜點｜早午餐拼盤｜可頌｜貝果｜營養蛋白餐盒｜下午茶聚會｜深夜咖啡廳｜寵物友善｜文藻咖啡店,807高雄市三民區鼎中路439號,22.6686206,120.3199097,https://maps.google.com/?cid=14855051412995596057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.7,216,咖啡烘焙,TW_Kaohsiung_Zuoying
ChIJv-A6a6UCaDQRttCecHWb2vY,TW,歐客佬咖啡農場板橋店,220新北市板橋區大豐里四川路一段361號,24.9997321,121.4584182,https://maps.google.com/?cid=17787700606956130486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,cafe,point_of_interest,food,establishment",OPERATIONAL,4.2,216,咖啡烘焙,TW_NewTaipei_Banqiao
ChIJFY_anQU1aTQR69MKQwEPD7w,TW,(線上預約制)日馥咖啡 Daily Aroma Coffee.,520彰化縣田中鎮南路里員集路二段164號,23.8548302,120.5878948,https://maps.google.com/?cid=13551066301875278827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,wholesaler,point_of_interest,food,establishment",OPERATIONAL,5,215,咖啡烘焙;咖啡烘焙坊;coffee roastery,TW_Nantou
ChIJszOaGvWsaTQRxYz3iIaPBDM,TW,傳星瑞烘焙坊,362苗栗縣頭屋鄉頭屋村尖豐路92號,24.5753003,120.85185910000001,https://maps.google.com/?cid=3676221003827481797&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,215,咖啡烘焙坊,TW_Miaoli
ChIJWRwDfzGvQjQR-xr7RZ5-rkQ,TW,Oasis Coffee Roasting Lab,"111, Taipei City, Shilin District, Tianshan Village, Lane 14, Section 7, Zhongshan N Rd, 15號一樓",25.1187962,121.53189459999999,https://maps.google.com/?cid=4949032258770770683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.3,214,coffee roaster,TW_NewTaipei_Tamsui
ChIJJbb8e8AXaTQRspl9c86Be2I,TW,ZZZ Coffee 崇德旗艦店（每週二公休）,"No. 983號, Section 3, Chongde Rd, Renmei Village, Beitun District, Taichung City, 406",24.2039549,120.68633380000001,https://maps.google.com/?cid=7096408361553205682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.5,214,coffee roaster,TW_Taichung_North
ChIJuzp_KJc4aTQR522rVBHDz4s,TW,以馬內利幸福手作烘焙坊,500彰化縣彰化市文化里永安街120號,24.085343599999998,120.545447,https://maps.google.com/?cid=10074485370653470183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,213,咖啡烘焙坊,TW_Changhua
ChIJC0fO0XifaDQR4eWGiCr6qi4,TW,秀麗 Le Radici,970花蓮縣花蓮市國聯里國聯一路125號,23.990510699999998,121.60211919999999,https://maps.google.com/?cid=3362775132371609057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"cafe,pastry_shop,bakery,dessert_shop,confectionery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,213,咖啡烘焙;coffee roastery,TW_Hualien
ChIJg2f4W312bjQR9rpQrP89Kpo,TW,BUS-7 Café,700臺南市中西區永華里南門路73號,22.9894779,120.20479019999998,https://maps.google.com/?cid=11108759599179676406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.6,211,咖啡烘焙坊,TW_Tainan_WestCentral
