place_id,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJh0PgFpqUBGARnqu1toc94Pw,自家焙煎珈琲工房 山大,〒444-0516 愛知県西尾市吉良町吉田松木田８２−１,34.7991083,137.0670972,https://maps.google.com/?cid=18221631745436265374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,store,point_of_interest,food,establishment",OPERATIONAL,4.2,40,自家焙煎コーヒー,愛知県
ChIJdRb5LsXl9F8RNNQOZ3HadM8,豆工房コーヒー ロースト,〒959-0241 新潟県燕市吉田神田町１５−２０,37.692333,138.881104,https://maps.google.com/?cid=14948813243744703540&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.4,40,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,新潟県
ChIJJVzW8NJhHmAR5hkSuXXASH8,豆工房コーヒーロースト 渋川店,〒377-0006 群馬県渋川市行幸田３１４−１,36.473138999999996,138.998749,https://maps.google.com/?cid=9171792252988692966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,40,コーヒーロースター,群馬県
ChIJnS4Hs6yfm18RAHJbPaTeHOU,5m COFFEE ファイブエムコーヒー,〒030-0801 青森県青森市新町１丁目６−６,40.8265345,140.7373801,https://maps.google.com/?cid=16509315131018801664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,39,コーヒーロースター;coffee roaster;珈琲焙煎,青森県
ChIJEeG70WGRQTUR-foyp_-HWeY,Bean's,〒810-0033 福岡県福岡市中央区小笹１丁目４−１,33.5660364,130.391159,https://maps.google.com/?cid=16598447433742220025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,39,自家焙煎コーヒー;珈琲焙煎,福岡県_福岡市
ChIJgWkGzDgcTjURs8IlrBU8rOY,JAVANICAN,〒781-5101 高知県高知市布師田３０６１,33.574587699999995,133.578543,https://maps.google.com/?cid=16621726388497793715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.4,39,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,高知県
ChIJ_0kYJbABm18RrhJp-2wQlNY,MIA COFFEE ROASTERS,〒036-8092 青森県弘前市城東北３丁目１０−1 1 １Ｆ さくら野百貨店弘前店,40.606733,140.4960515,https://maps.google.com/?cid=15462001480930235054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,3.7,39,コーヒーロースター;coffee roaster;珈琲焙煎,青森県
ChIJE3zYq-VT9V8RSX79BGBaSJk,PonoLeaCoffee,〒965-0878 福島県会津若松市中町１−２３,37.4965699,139.9271312,https://maps.google.com/?cid=11045177454573223497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,39,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,福島県
ChIJ5Y0TEABbGGARbH4TH-6v3lk,ROSSy COFFEE,〒240-0023 神奈川県横浜市保土ケ谷区岩井町１２４,35.445347999999996,139.5989914,https://maps.google.com/?cid=6475806751463800428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,coffee_stand,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,39,コーヒーロースター;珈琲焙煎;自家焙煎コーヒー,神奈川県
ChIJy5OlcO3J9F8RsCdx0fUvFn8,SA CAFE,〒951-8055 新潟県新潟市中央区礎町通１ノ町１９５５,37.919766599999996,139.0495206,https://maps.google.com/?cid=9157559625131829168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,acai_shop,brazilian_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.7,39,コーヒーロースター,新潟県
ChIJZcmRNTDtGGARJ6GM6UNFlrY,SECOND.coffee＆(焙煎所・コーヒースタンド),〒171-0052 東京都豊島区南長崎５丁目２０−３ 南長崎マンション,35.7288129,139.6810971,https://maps.google.com/?cid=13156779519392915751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_stand,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,5,39,珈琲焙煎;自家焙煎コーヒー;コーヒーロースター,埼玉県
ChIJg4Qz0_uWVTURjI6ZKvTVy7U,THE AFFECTIONATE COFFEE（道の駅 清流茶屋 かわはら）,〒680-1213 鳥取県鳥取市河原町高福８３７,35.3932277,134.2028391,https://maps.google.com/?cid=13099799185800662668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,39,自家焙煎コーヒー;珈琲焙煎,鳥取県
ChIJVVU5RReXRDURGAQIdJSJLxA,cafe J'z,〒753-0070 山口県山口市白石２丁目１−７ 1F,34.1754445,131.47057669999998,https://maps.google.com/?cid=1166302099207095320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.5,39,自家焙煎コーヒー,山口県
ChIJoZCTmQ5VImARBeSw9Aal6G0,charlie coffee(チャーリー コーヒー),〒314-0031 茨城県鹿嶋市宮中2382ｰ16,35.979193099999996,140.64040219999998,https://maps.google.com/?cid=7919761394024637445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_roastery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,39,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,茨城県
ChIJA4jaaK5LGmARpmgU-ha1Nd0,euphrainoo,〒420-0839 静岡県静岡市葵区鷹匠２丁目２０−１０ 1F,34.9771912,138.3911565,https://maps.google.com/?cid=15939845566437288102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,3.7,39,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,静岡県
ChIJN3Gz0gGdm18RSuDbnkpPG_w,lil coffeestop (リルコーヒーストップ),〒030-0936 青森県青森市矢田前本泉２−３,40.832521299999996,140.80813039999998,https://maps.google.com/?cid=18166200703840411722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.5,39,自家焙煎コーヒー;coffee roaster;珈琲焙煎,青森県
ChIJh04wYwA7AWARRXRP9ZRA1Rg,wavy? coffee works,〒630-8247 奈良県奈良市油阪町４４６−１３,34.684136699999996,135.8238845,https://maps.google.com/?cid=1789407435464602693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,meal_takeaway,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.8,39,コーヒーロースター;珈琲焙煎,奈良県
ChIJZy6wgJLCj18RMwTCx2hgNVE,まめまめハウス 本店,〒010-0002 秋田県秋田市東通仲町４−１,39.715731399999996,140.13123579999998,https://maps.google.com/?cid=5851689293982073907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,39,自家焙煎コーヒー;珈琲焙煎,秋田県
ChIJNfmxbgAHAWARybcFumpYCCo,カテラコーヒーカフェ・焙煎所,〒602-8155 京都府京都市上京区主税町１０４５−１,35.0165254,135.74504389999998,https://maps.google.com/?cid=3028767964817373129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,39,自家焙煎コーヒー;珈琲焙煎,滋賀県
ChIJZVKutkDi9F8RzJDAMbDzJkY,コーヒーロースト 三条店,〒955-0046 新潟県三条市興野２丁目２−５８ りとるたうん内,37.6319444,138.971101,https://maps.google.com/?cid=5054995569844457676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.3,39,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,新潟県
ChIJD1gOE62LGGARjfQA_2V3wfA,ザ・コーヒーハンガー(珈琲秘密基地),〒150-0011 東京都渋谷区東１丁目１−３８ ザ・コーヒーハンガ,35.6574497,139.7087199,https://maps.google.com/?cid=17348278519561516173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_stand,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,39,コーヒーロースター;自家焙煎コーヒー,東京都_渋谷
ChIJ462WCBKiWjURYry2BHkufNQ,ニシナ屋珈琲なかまち店,〒730-0037 広島県広島市中区中町７−４５,34.3910024,132.45705619999998,https://maps.google.com/?cid=15311163930457848930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,39,自家焙煎コーヒー;珈琲焙煎,広島県
ChIJy5-EHib2VjURRuvgUFUVRZI,ピエツコーヒー,〒689-3552 鳥取県西伯郡日吉津村富吉８７,35.4379979,133.3780095,https://maps.google.com/?cid=10539853959103834950&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,39,自家焙煎コーヒー;珈琲焙煎,島根県
ChIJA7DcwM6Fil8RQxc5CzX5KyU,ブルービーンズ珈琲 置賜店,〒960-8034 福島県福島市置賜町８−３０ カスタムビル,37.755323,140.466093,https://maps.google.com/?cid=2678508409618765635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,39,自家焙煎コーヒー;珈琲焙煎,福島県
ChIJw6izwFcHAWARpXFU24_MKXU,京都珈琲中毒製作所,〒615-0004 京都府京都市右京区西院下花田町１５−２,35.0070958,135.7294896,https://maps.google.com/?cid=8442503894714839461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.7,39,自家焙煎コーヒー;珈琲焙煎,京都府
ChIJMf7JygDkGGARJZxwxA8BLDE,国立コーヒーロースター,〒186-0001 東京都国立市北１丁目５−１５ 海彦山彦,35.69988,139.4479695,https://maps.google.com/?cid=3543208174065589285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.1,39,コーヒーロースター;coffee roaster,埼玉県
ChIJ_TaQVAB3ImARpgSHH6yDilw,山王珈琲焙煎所,〒300-1544 茨城県取手市山王８７−１,35.9341484,140.06463549999998,https://maps.google.com/?cid=6668286973561996454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.8,39,自家焙煎コーヒー;珈琲焙煎,茨城県
ChIJKZ1Gjit3hV8RASXBEz-0kXA,東北DRIPPERS COFFEE STAND 盛岡駅ビルフェザン店,〒020-0024 岩手県盛岡市盛岡駅前通１−４４ 盛岡駅ビルフェザンおでんせ館,39.7020591,141.1362298,https://maps.google.com/?cid=8111462586878338305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,39,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,岩手県
ChIJlc3VcNy5-F8RaBSdu5p2Pxc,武珈琲ラボ,〒910-3633 福井県福井市上天下町２−５８,36.038756,136.1397336,https://maps.google.com/?cid=1675187993349788776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,gift_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,39,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,福井県
ChIJS4B2ybKMGGARNS6cM8WERGE,深町遠藤文具&深町珈琲,〒151-0063 東京都渋谷区富ケ谷１丁目４３−８,35.666534999999996,139.691518,https://maps.google.com/?cid=7008872902604631605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,store,"coffee_roastery,cafe,confectionery,food_store,supplier,store,food,point_of_interest,establishment",OPERATIONAL,4.5,39,自家焙煎コーヒー;珈琲焙煎,東京都_渋谷
ChIJe9M2txiDUTURdINjv8Ia4Zs,焙煎珈琲 まめ珈房,〒768-0067 香川県観音寺市坂本町７丁目４−２０,34.127188,133.6576494,https://maps.google.com/?cid=11232288369375675252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,39,自家焙煎コーヒー;珈琲焙煎,香川県
ChIJ0Yt_6ZAIAWARg5AmWWe9eJo,玉屋珈琲店,〒604-8127 京都府京都市中京区堺町通蛸薬師下る菊屋町５２０,35.0056046,135.76306789999998,https://maps.google.com/?cid=11130854730621161603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.6,39,自家焙煎コーヒー;珈琲焙煎,京都府
ChIJ87ezwuZsHWARkgvgNYch8-w,珈琲工房おみの,〒399-8211 長野県安曇野市堀金烏川２１６６−１０,36.2988657,137.8762018,https://maps.google.com/?cid=17074027476899859346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,39,自家焙煎コーヒー;珈琲焙煎,長野県
ChIJDz5TrvpVUTURB2ni3gz50CI,珈琲豆 木蓮,〒719-1132 岡山県総社市三輪１４１−２,34.656873399999995,133.74685789999998,https://maps.google.com/?cid=2508778826119670023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,cafe,point_of_interest,food,establishment",OPERATIONAL,4.8,39,自家焙煎コーヒー,岡山県
ChIJG5zTRzKs-F8RTND_Y9wrR7c,自家焙煎 MAMI CAFE たちばな屋 （マミーカフェ）,〒915-0095 福井県越前市稲寄町７−２２−１,35.9201993,136.17972419999998,https://maps.google.com/?cid=13206572657857777740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,gift_shop,educational_institution,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.8,39,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,福井県
ChIJx608nJDpUzURNoMn15ihnxE,自家焙煎 大蔵珈琲焙煎所,〒761-8031 香川県高松市郷東町４５−１,34.3425586,134.0165582,https://maps.google.com/?cid=1269911297758561078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.9,39,自家焙煎コーヒー;珈琲焙煎,鳥取県
ChIJX9AzNnHKQTUReOjdJQ1SQ_k,自家焙煎珈琲 TaO,〒849-0928 佐賀県佐賀市若楠１丁目８−１８,33.2789776,130.2900943,https://maps.google.com/?cid=17961289955307022456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.2,39,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,佐賀県
ChIJnQaVha6BGGAR_ANW_BAbEKU,自家焙煎珈琲 まめまる,〒273-0044 千葉県船橋市行田１丁目１１−３６ １０１,35.720844,139.97789749999998,https://maps.google.com/?cid=11894036375652402172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,39,自家焙煎コーヒー,千葉県
ChIJ2-c3Yyb5VDUR4uGgKnxdssE,自家焙煎珈琲の店 momo cafe,〒678-0081 兵庫県相生市若狭野町西後明１７３−１,34.8367383,134.4518675,https://maps.google.com/?cid=13957320983047102946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.4,39,自家焙煎コーヒー,鳥取県
ChIJ41VskiqniF8RpSTMdzF6sO8,自家焙煎珈琲店 よしの珈琲,〒022-0003 岩手県大船渡市盛町内ノ目３−３２,39.0852025,141.7099916,https://maps.google.com/?cid=17271438923847705765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,3.8,39,coffee roaster,岩手県
ChIJMzICkjXJBGARlacE84sYgPQ,自家焙煎珈琲豆 リンク珈琲,〒442-0857 愛知県豊川市八幡町鐘鋳場１１０,34.8294503,137.35040440000003,https://maps.google.com/?cid=17618108731630069653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food,"wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.7,39,自家焙煎コーヒー,愛知県
ChIJ5yaHmT4NUzURy_UnSH0Ru8k,街の灯珈琲店,〒770-8074 徳島県徳島市八万町下福万１５２−６,34.050032699999996,134.53247,https://maps.google.com/?cid=14536231452047570379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,japanese_curry_restaurant,cafe,japanese_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,39,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,徳島県
ChIJNd1Jz0txA2ARJeYDDQhD4MQ,豆珈房,〒462-0847 愛知県名古屋市北区金城４丁目１７−２０ イオラニガーデン3 1F,35.194638999999995,136.90683439999998,https://maps.google.com/?cid=14186412528074221093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,39,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎;coffee roaster,愛知県
ChIJWZz77LMMBGAREMm2l83saDU,高野コーヒー豆挽売店,〒514-0004 三重県津市栄町４丁目６００,34.734923099999996,136.512575,https://maps.google.com/?cid=3848586249345878288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,39,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,三重県
ChIJW_EiXDrKQTURTUbH_-Xd45o,"""Have a nice coffee."" 佐賀焙煎所",〒849-0932 佐賀県佐賀市鍋島町八戸溝３７３−８,33.275261799999996,130.27976909999998,https://maps.google.com/?cid=11161008281462720077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,coffee_stand,wholesaler,food_store,store,food,point_of_interest,establishment",OPERATIONAL,5,38,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,佐賀県
ChIJn73UYgYqC18RqHRVFiT-DuI,(有)斎藤珈琲,〒064-0919 北海道札幌市中央区南１９条西１６丁目６−１０,43.032994099999996,141.3334691,https://maps.google.com/?cid=16289236333192639656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.3,38,自家焙煎コーヒー;coffee roaster;珈琲焙煎,北海道
ChIJIdPHXkHnAGARgw4APADFZOo,HANADA COFFEE（花田コーヒ）,〒542-0072 大阪府大阪市中央区高津３丁目２−１０,34.666114,135.51011459999998,https://maps.google.com/?cid=16889841107343511171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.6,38,自家焙煎コーヒー;珈琲焙煎,大阪府_難波
ChIJgV4UnPBtIGARaGFskxqJiZI,M COFFEE ROASTERS,〒963-8002 福島県郡山市駅前２丁目８−１９,37.3999581,140.3866444,https://maps.google.com/?cid=10559121548582347112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4,38,コーヒーロースター;coffee roaster,福島県
ChIJIZmKyryPAGARRdXN2KYf9YM,MATSUMOTO COFFEE warehouse,〒652-0897 兵庫県神戸市兵庫区駅南通３丁目４−３４,34.6637742,135.1616214,https://maps.google.com/?cid=9508540989725070661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.1,38,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,兵庫県
ChIJvQ0zMAQ1VDURO9H6_0YheOc,THE LOCAL COFFEE TSUYAMA,〒708-1124 岡山県津山市高野山西８１６−１,35.080444199999995,134.0459031,https://maps.google.com/?cid=16679117808792686907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_stand,"coffee_stand,point_of_interest,establishment",OPERATIONAL,4.8,38,コーヒーロースター;coffee roaster,鳥取県
ChIJ-TrrtpVbGGARnXYwsMuhp1Y,UZUKI,〒232-0067 神奈川県横浜市南区弘明寺町字前田１５７ B,35.4234848,139.5988869,https://maps.google.com/?cid=6244137304578881181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.7,38,珈琲焙煎;自家焙煎コーヒー,神奈川県
ChIJgQ_rBSLnRDURFHlP8-xqwV0,amillcoffee,〒746-0012 山口県周南市政所１丁目８−２,34.073783399999996,131.7704623,https://maps.google.com/?cid=6755798481959352596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,38,自家焙煎コーヒー;coffee roaster;珈琲焙煎,山口県
ChIJAWGg8ztXPjURS2YbSCdx81g,コーヒーソルジャー 姶良ロースタリー,〒899-5432 鹿児島県姶良市宮島町３２−８,31.727190500000003,130.6270644,https://maps.google.com/?cid=6409591108205766219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,38,コーヒーロースター;coffee roaster,鹿児島県
ChIJjTl66EzBGGARCJ75g6oe-Gg,フーデリア コーヒー専門店,〒331-0814 埼玉県さいたま市北区東大成町１丁目４９２−５,35.9203632,139.6229686,https://maps.google.com/?cid=7563829291876195848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,cafe,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.4,38,自家焙煎コーヒー,埼玉県
ChIJx1g93C7zGGARdgkM2zvdcJw,ホサキン工房,〒151-0071 東京都渋谷区本町２丁目４−１１ ソリッド初台 1F,35.684145199999996,139.68386909999998,https://maps.google.com/?cid=11272753116456159606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.1,38,自家焙煎コーヒー;珈琲焙煎,東京都_新宿
